Link,Player,Season
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/nicolo_barella_725,Barella N.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/nicola_dal_monte_938,Dal Monte N.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/vlada_avramov_105,Avramov V.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/giorgio_frezzolini_126,Frezzolini G.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/ricardo_bagadur_424,Bagadur R.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/leonardo_fontanesi_437,Fontanesi L.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/valerio_rosseti_910,Rosseti V.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/simone_scuffet_153,Scuffet S.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/walter_bressan_114,Bressan W.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/giuseppe_panico_918,Panico G.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/nicolas_spolli_434,Spolli N.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/federico_balzaretti_216,Balzaretti F.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/salvador_ichazo_177,Ichazo S.,2014
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marco_sportiello_156,Sportiello M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nicolo_cherubin_246,Cherubin N.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/boukary_drame_270,Drame B.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_masiello_319,Masiello A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/guglielmo_stendardo_371,Stendardo G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/carlos_carmona_527,Carmona C.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marten_de_roon_542,De Roon M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/jasmin_kurtic_598,Kurtic J.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alejandro_gomez_566,Gomez A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/maxi_moralez_622,Moralez M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/german_denis_821,Denis G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/giulio_migliaccio_619,Migliaccio G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marco_dalessandro_539,Dalessandro M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mauricio_pinilla_888,Pinilla M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/antonio_mirante_134,Mirante A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alex_ferrari_276,Ferrari A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/adam_masina_320,Masina A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marios_oikonomou_336,Oikonomou M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_rossettini_361,Rossettini L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/matteo_brighi_519,Brighi M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lorenzo_crisetig_537,Crisetig L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marco_crimi_699,Crimi M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/franco_brienza_684,Brienza F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/matteo_mancosu_861,Mancosu M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/robert_acquafresca_801,Acquafresca R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/erick_pulgar_689,Pulgar E.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/amadou_diawara_549,Diawara A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mattia_destro_822,Destro M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/zeljko_brkic_109,Brkic Z.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nicolas_spolli_400,Spolli N.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/igor_bubnjic_233,Bubnjic I.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/antunes_gabriel_silva_280,Gabriel Silva A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/riccardo_gagliolo_281,Gagliolo R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/gaetano_letizia_306,Letizia G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_marrone_612,Marrone L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/filippo_porcari_645,Porcari F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_lazzari_603,Lazzari A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/matos_865,Matos ,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/kevin_lasagna_852,Lasagna K.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/wallace_387,Wallace ,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/antonio_di_gaudio_547,Di Gaudio A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/kamil_wilczek_909,Wilczek K.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/albano_bizzarri_107,Bizzarri A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/massimo_gobbi_289,Gobbi M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/bostjan_cesar_245,Cesar B.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nicolas_frey_279,Frey N.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alessandro_gamberini_282,Gamberini A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lucas_castro_528,Castro L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/ivan_radovanovic_648,Radovanovic I.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/perparim_hetemaj_577,Hetemaj P.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/valter_birsa_516,Birsa V.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/paul-jose_mpoku_874,Mpoku P.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alberto_paloschi_880,Paloschi A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/fabrizio_cacciatore_235,Cacciatore F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nicola_rigoni_650,Rigoni N.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/riccardo_meggiorini_869,Meggiorini R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lukasz_skorupski_154,Skorupski L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/federico_barba_216,Barba F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mario_rui_316,Mario Rui ,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_martinelli_318,Martinelli L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marco_zambelli_406,Zambelli M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/daniele_croce_538,Croce D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/assane_diousse_550,Diousse A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/riccardo_saponara_659,Saponara R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/piotr_zielinski_682,Zielinski P.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/massimo_maccarone_860,Maccarone M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/manuel_pucciarelli_890,Pucciarelli M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/ronaldo_654,Ronaldo ,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/franco_signorelli_661,Signorelli F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/levan_mchedlidze_868,Mchedlidze L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/ciprian_tatarusanu_158,Tatarusanu C.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marcos_alonso_207,Alonso M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/gonzalo_rodriguez_356,Rodriguez G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/facundo_roncaglia_359,Roncaglia F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nenad_tomovic_378,Tomovic N.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/gilberto_398,Gilberto ,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/milan_badelj_505,Badelj M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/borja_valero_673,Valero B.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/federico_bernardeschi_809,Bernardeschi F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/josip_ilicic_845,Ilicic J.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nikola_kalinic_923,Kalinic N.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/davide_astori_403,Astori D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mario_suarez_667,Suarez M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mati_fernandez_558,Fernandez M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nicola_leali_128,Leali N.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/adriano_russo_363,Russo A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/roberto_crivello_254,Crivello R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/modibo_diakite_266,Diakite M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/aleandro_rosi_360,Rosi A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mirko_gori_567,Gori M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/robert_gucher_571,Gucher R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_paganini_630,Paganini L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/danilo_soddimo_662,Soddimo D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/federico_dionisi_824,Dionisi F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/samuele_longo_917,Longo S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/matteo_ciofani_248,Ciofani M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/massimiliano_carlini_526,Carlini M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/daniele_verde_908,Verde D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/eugenio_lamanna_127,Lamanna E.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nicolas_burdisso_234,Burdisso N.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/issa_cissokho_249,Cissokho I.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/sebastien_de_maio_260,De Maio S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/giovanni_marchese_315,Marchese G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/tino_costa_535,Costa T.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/juraj_kucka_597,Kucka J.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/olivier_ntcham_687,Ntcham O.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/diego_laxalt_601,Laxalt D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/darko_lazovic_602,Lazovic D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/goran_pandev_881,Pandev G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/panagiotis_tachtsidis_669,Tachtsidis P.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/diego_capel_693,Capel D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/giuseppe_panico_882,Panico G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/samir_handanovic_124,Handanovic S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/juan_jesus_300,Juan Jesus ,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/joao_miranda_326,Miranda J.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/jeison_murillo_334,Murillo J.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/davide_santon_365,Santon D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marcelo_brozovic_522,Brozovic M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/assane_demoya_gnoukouri_565,Gnoukouri A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/gary_medel_616,Medel G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/geoffrey_kondogbia_592,Kondogbia G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mauro_icardi_844,Icardi M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/rodrigo_palacio_878,Palacio R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/anderson_hernanes_576,Hernanes A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/stevan_jovetic_914,Jovetic S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/rey_manaj_921,Manaj R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/gianluigi_buffon_110,Buffon G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/leonardo_bonucci_228,Bonucci L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/giorgio_chiellini_247,Chiellini G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/patrice_evra_274,Evra P.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_barzagli_217,Barzagli A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/stephan_lichtsteiner_307,Lichtsteiner S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/simone_padoin_629,Padoin S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/paul_pogba_642,Pogba P.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/kingsley_coman_820,Coman K.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/roberto_pereyra_637,Pereyra R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mario_mandzukic_862,Mandzukic M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mauricio_isla_297,Isla M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/paulo_dybala_827,Dybala P.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/fernando_llorente_854,Llorente F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/etrit_berisha_105,Berisha E.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/dusan_basta_219,Basta D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/stefan_de_vrij_263,De Vrij S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/santiago_gentiletti_286,Gentiletti S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/stefan_radu_351,Radu S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lucas_biglia_514,Biglia L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marco_parolo_633,Parolo M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/senad_lulic_607,Lulic S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/ricardo_kishna_591,Kishna R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/balde_diao_keita_849,Keita B.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/antonio_candreva_524,Candreva A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/sergej_milinkovic-savic_688,Milinkovic-savic S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/danilo_cataldi_529,Cataldi D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/felipe_anderson_503,Anderson F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/diego_lopez_131,Lopez D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_antonelli_212,Antonelli L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mattia_de_sciglio_261,De Sciglio M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/rodrigo_ely_272,Ely R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alessio_romagnoli_357,Romagnoli A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_bertolacci_512,Bertolacci A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nigel_de_jong_541,De Jong N.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/giacomo_bonaventura_518,Bonaventura G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/keisuke_honda_579,Honda K.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/carlos_bacca_805,Bacca C.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luiz_adriano_858,Luiz Adriano ,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/cristian_zapata_394,Zapata C.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/antonio_nocerino_625,Nocerino A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alessio_cerci_818,Cerci A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/jose_manuel_reina_148,Reina J.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/raul_albiol_205,Albiol R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/elseid_hysaj_296,Hysaj E.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/christian_maggio_310,Maggio C.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/vlad_chiriches_402,Chiriches V.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marek_hamsik_575,Hamsik M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mirko_valdifiori_672,Valdifiori M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lorenzo_insigne_847,Insigne L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/dries_mertens_618,Mertens D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/gonzalo_higuain_841,Higuain G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/omar_el_kaddouri_552,El Kaddouri O.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/jose_maria_callejon_815,Callejon J.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/manolo_gabbiadini_833,Gabbiadini M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/stefano_sorrentino_155,Sorrentino S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/abdelhamid_el_kaoutari_401,El Kaoutari A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/giancarlo_gonzalez_291,Gonzalez G.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/achraf_lazaar_305,Lazaar A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_rispoli_355,Rispoli A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/roberto_vitiello_384,Vitiello R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/ivaylo_chochev_531,Chochev I.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_rigoni_649,Rigoni L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/robin_quaison_647,Quaison R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mato_jajalo_585,Jajalo M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/franco_vazquez_907,Vazquez F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/fabio_daprela_258,Daprela F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/oscar_hiljemark_578,Hiljemark O.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/aleksandar_trajkovski_905,Trajkovski A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/wojciech_szczesny_163,Szczesny W.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/kostas_manolas_314,Manolas K.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/vassilis_torosidis_380,Torosidis V.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/leandro_castan_244,Castan L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alessandro_florenzi_560,Florenzi A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/daniele_de_rossi_543,De Rossi D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/radja_nainggolan_624,Nainggolan R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/miralem_pjanic_641,Pjanic M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/gervinho_836,Gervinho ,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mohamed_salah_915,Salah M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/edin_dzeko_918,Dzeko E.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/seydou_keita_589,Keita S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/falque_iago_842,Iago F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/victor_ibarbo_843,Ibarbo V.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/emiliano_viviano_160,Viviano E.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mattia_cassani_243,Cassani M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_coda_250,Coda A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/vasco_regini_354,Regini V.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/matias_silvestre_368,Silvestre M.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/edgar_barreto_508,Barreto E.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lucas_martins_fernando_559,Fernando L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/roberto_soriano_663,Soriano R.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/david_ivan_583,Ivan D.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/citadin_martins_eder_828,Eder C.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luis_muriel_875,Muriel L.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/pawel_wszolek_680,Wszolek P.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/antonio_cassano_920,Cassano A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_consigli_114,Consigli A.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/francesco_acerbi_202,Acerbi F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/paolo_cannavaro_241,Cannavaro P.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/federico_peluso_343,Peluso F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/sime_vrsaljko_385,Vrsaljko S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/joseph_alfred_duncan_551,Duncan J.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/francesco_magnanelli_608,Magnanelli F.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/simone_missiroli_620,Missiroli S.,2015
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/domenico_berardi_808,Berardi D.,2015
