Season,Giornata,Team,Player,A,AG,AM,ES,FV,G,In,Out,R,RS,Role,V
2017.0,5.0,roma,Gonalons M.,,,,,7.0,,0.0,0.0,,,C,7.0
2017.0,5.0,roma,Strootman K.,,,,,6.5,,0.0,0.0,,,C,6.5
2017.0,5.0,roma,Pellegrini L.,,,,,6.5,,1.0,0.0,,,C,6.5
2017.0,5.0,roma,Perotti D.,1.0,,,,7.0,,1.0,0.0,,,T,6.0
2017.0,5.0,roma,Under C.,,,,,5.0,,1.0,0.0,,,T,5.0
2017.0,5.0,roma,Dzeko E.,,,,,14.0,2.0,0.0,0.0,,,A,8.0
2017.0,5.0,roma,Florenzi A.,,,,,6.0,,0.0,1.0,,,D,6.0
2017.0,5.0,roma,El Shaarawy S.,,,,,6.0,,0.0,1.0,,,T,6.0
2017.0,5.0,roma,Gerson ,,,,,6.0,,0.0,1.0,,,T,6.0
2017.0,5.0,sampdoria,Puggioni C.,,,,,6.5,,0.0,0.0,,,P,6.5
2017.0,5.0,sampdoria,Bereszynski B.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,5.0,sampdoria,Regini V.,,,,,7.0,,0.0,0.0,,,D,7.0
2017.0,5.0,sampdoria,Murru N.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,5.0,sampdoria,Silvestre M.,,,,,7.0,,0.0,0.0,,,D,7.0
2017.0,5.0,sampdoria,Linetty K.,,,,,6.0,,1.0,0.0,,,C,6.0
2017.0,5.0,sampdoria,Praet D.,,,,,6.5,,0.0,0.0,,,C,6.5
2017.0,5.0,sampdoria,Torreira L.,,,,,7.0,,0.0,0.0,,,C,7.0
2017.0,5.0,sampdoria,Alvarez R.,,,,,5.5,,1.0,0.0,,,T,5.5
2017.0,5.0,sampdoria,Quagliarella F.,,,,,5.5,,1.0,0.0,,,A,5.5
2017.0,5.0,sampdoria,Caprari G.,,,1.0,,5.5,,0.0,0.0,,,A,6.0
2017.0,5.0,sampdoria,Verre V.,,,,,,,0.0,1.0,,,C,
2017.0,5.0,sampdoria,Ramirez G.,,,,,7.0,,0.0,1.0,,,T,7.0
2017.0,5.0,sampdoria,Zapata D.,,,,,6.5,,0.0,1.0,,,A,6.5
2017.0,5.0,sassuolo,Consigli A.,,,,,7.0,,0.0,0.0,,,P,7.0
2017.0,5.0,sassuolo,Lirola P.,,,1.0,,6.0,,0.0,0.0,,,D,6.5
2017.0,5.0,sassuolo,Adjapong C.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,5.0,sassuolo,Cannavaro P.,,,1.0,,5.5,,0.0,0.0,,,D,6.0
2017.0,5.0,sassuolo,Letschert T.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,5.0,sassuolo,Acerbi F.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,5.0,sassuolo,Duncan A.,,,,,6.5,,1.0,0.0,,,C,6.5
2017.0,5.0,sassuolo,Magnanelli F.,,,1.0,,6.5,,0.0,0.0,,,C,7.0
2017.0,5.0,sassuolo,Missiroli S.,,,,,6.0,,0.0,0.0,,,C,6.0
2017.0,5.0,sassuolo,Politano M.,,,,,5.5,,1.0,0.0,,,T,5.5
2017.0,5.0,sassuolo,Matri A.,,,,,6.5,1.0,1.0,0.0,1.0,1.0,A,6.5
2017.0,5.0,sassuolo,Sensi S.,,,,,6.0,,0.0,1.0,,,C,6.0
2017.0,5.0,sassuolo,Biondini D.,,,,,6.0,,0.0,1.0,,,C,6.0
2017.0,5.0,sassuolo,Ragusa A.,,,,,5.5,,0.0,1.0,,,T,5.5
2017.0,5.0,spal,Gomis A.,,,,,3.5,-2.0,0.0,0.0,,,P,5.5
2017.0,5.0,spal,Mattiello F.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,5.0,spal,Vicari F.,,,,,5.5,,0.0,0.0,,,D,5.5
2017.0,5.0,spal,Felipe ,,,,,5.5,,1.0,0.0,,,D,5.5
2017.0,5.0,spal,Salamon B.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,5.0,spal,Viviani F.,,,,,5.0,,0.0,0.0,,,C,5.0
2017.0,5.0,spal,Mora L.,,,,,5.0,,0.0,0.0,,,C,5.0
2017.0,5.0,spal,Grassi A.,,,,,5.5,,1.0,0.0,,,C,5.5
2017.0,5.0,spal,Lazzari M.,,,,,6.0,,0.0,0.0,,,C,6.0
2017.0,5.0,spal,Paloschi A.,,,,,5.0,,1.0,0.0,,,A,5.0
2017.0,5.0,spal,Antenucci M.,,,,,5.5,,0.0,0.0,,,A,5.5
2017.0,5.0,spal,Schiattarella P.,,,1.0,,5.5,,0.0,1.0,,,C,6.0
2017.0,5.0,spal,Schiavon E.,,,1.0,,5.0,,0.0,1.0,,,C,5.5
2017.0,5.0,spal,Borriello M.,,,,,5.5,,0.0,1.0,,,A,5.5
2017.0,5.0,torino,Sirigu S.,,,,,4.5,-2.0,0.0,0.0,,,P,6.5
2017.0,5.0,torino,Nkoulou N.,,,,,5.5,,0.0,0.0,,,D,5.5
2017.0,5.0,torino,Molinaro C.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,5.0,torino,Lyanco ,,,,,7.0,,0.0,0.0,,,D,7.0
2017.0,5.0,torino,Ansaldi C.,,,1.0,,6.0,,0.0,0.0,,,D,6.5
2017.0,5.0,torino,Rincon T.,,,1.0,,6.0,,0.0,0.0,,,C,6.5
2017.0,5.0,torino,Baselli D.,,,1.0,,6.0,,0.0,0.0,,,C,6.5
2017.0,5.0,torino,Iago F.,,,,,6.0,,1.0,0.0,,,T,6.0
2017.0,5.0,torino,Ljajic A.,,,1.0,,10.5,1.0,0.0,0.0,,,T,7.5
2017.0,5.0,torino,Belotti A.,,,,,10.5,1.0,0.0,0.0,,,A,7.5
2017.0,5.0,torino,Niang M.,,,,,5.5,,1.0,0.0,,,A,5.5
2017.0,5.0,torino,Berenguer A.,,,1.0,,5.0,,0.0,1.0,,,T,5.5
2017.0,5.0,torino,Boye L.,,,,,,,0.0,1.0,,,T,
2017.0,5.0,udinese,Scuffet S.,,,,,2.0,-3.0,0.0,0.0,,,P,5.0
2017.0,5.0,udinese,Larsen J.,,,,,5.5,,0.0,0.0,,,D,5.5
2017.0,5.0,udinese,Pezzella G.,,,,,5.5,,1.0,0.0,,,D,5.5
2017.0,5.0,udinese,Nuytinck B.,,,,,5.5,,0.0,0.0,,,D,5.5
2017.0,5.0,udinese,Danilo L.,,,,,5.0,,1.0,0.0,,,D,5.0
2017.0,5.0,udinese,Hallfredsson E.,,1.0,1.0,,2.0,,1.0,0.0,,,C,4.5
2017.0,5.0,udinese,Fofana S.,,,,,5.5,,0.0,0.0,,,C,5.5
2017.0,5.0,udinese,Barak A.,,,,,5.5,,0.0,0.0,,,C,5.5
2017.0,5.0,udinese,De Paul R.,,,,,10.0,1.0,0.0,0.0,1.0,,T,6.5
2017.0,5.0,udinese,Lopez M.,,,,,6.0,,0.0,0.0,,,A,6.0
2017.0,5.0,udinese,Lasagna K.,,,,,9.5,1.0,0.0,0.0,,,A,6.5
2017.0,5.0,udinese,Angella G.,,,,,6.0,,0.0,1.0,,,D,6.0
2017.0,5.0,udinese,Adnan A.,,,,,6.0,,0.0,1.0,,,D,6.0
2017.0,5.0,udinese,Jankto J.,,,,,6.5,,0.0,1.0,,,C,6.5
2017.0,5.0,verona,Nicolas A.,,,,,7.0,,0.0,0.0,,,P,7.0
2017.0,5.0,verona,Caracciolo A.,,,,,7.0,,0.0,0.0,,,D,7.0
2017.0,5.0,verona,Heurtaux T.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,5.0,verona,Romulo ,,,,,5.5,,0.0,0.0,,,D,5.5
2017.0,5.0,verona,Bearzotti E.,,,,,6.0,,0.0,0.0,,,C,6.0
2017.0,5.0,verona,Fossati M.,,,,,7.0,,1.0,0.0,,,C,7.0
2017.0,5.0,verona,Zuculini B.,,,1.0,,5.5,,0.0,0.0,,,C,6.0
2017.0,5.0,verona,Verde D.,,,,,5.0,,0.0,0.0,,,T,5.0
2017.0,5.0,verona,Bessa D.,,,,,6.5,,0.0,0.0,,,T,6.5
2017.0,5.0,verona,Valoti M.,,,1.0,,5.5,,1.0,0.0,,,T,6.0
2017.0,5.0,verona,Pazzini G.,,,,,5.5,,1.0,0.0,,,A,5.5
2017.0,5.0,verona,Zaccagni M.,,,,,,,0.0,1.0,,,C,
2017.0,5.0,verona,Buchel M.,,,,,,,0.0,1.0,,,C,
2017.0,5.0,verona,Kean M.,,,1.0,,5.0,,0.0,1.0,,,A,5.5
2017.0,6.0,atalanta,Berisha E.,,,,,5.0,-1.0,0.0,0.0,,,P,6.0
2017.0,6.0,atalanta,Palomino J.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,atalanta,Caldara M.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,6.0,atalanta,Castagne T.,,,1.0,,6.0,,0.0,0.0,,,D,6.5
2017.0,6.0,atalanta,Toloi R.,,,,,5.5,,1.0,0.0,,,D,5.5
2017.0,6.0,atalanta,De Roon M.,,,1.0,,5.5,,0.0,0.0,,,C,6.0
2017.0,6.0,atalanta,Freuler R.,,,,,11.0,1.0,0.0,0.0,,,C,7.0
2017.0,6.0,atalanta,Spinazzola L.,,,1.0,,6.0,,0.0,0.0,,,C,6.5
2017.0,6.0,atalanta,Gomez A.,,,,,2.0,,0.0,0.0,,1.0,T,5.0
2017.0,6.0,atalanta,Kurtic J.,,,,,5.0,,1.0,0.0,,,T,5.0
2017.0,6.0,atalanta,Ilicic J.,,,,,6.0,,1.0,0.0,,,T,6.0
2017.0,6.0,atalanta,Mancini G.,,,1.0,,5.0,,0.0,1.0,,,D,5.5
2017.0,6.0,atalanta,Orsolini R.,,,,,6.0,,0.0,1.0,,,T,6.0
2017.0,6.0,atalanta,Cornelius A.,1.0,,,,7.5,,0.0,1.0,,,A,6.5
2017.0,6.0,benevento,Belec V.,,,,,4.0,-2.0,0.0,0.0,,,P,6.0
2017.0,6.0,benevento,Venuti L.,,,,,5.0,,0.0,0.0,,,D,5.0
2017.0,6.0,benevento,Costa A.,,,,,5.0,,0.0,0.0,,,D,5.0
2017.0,6.0,benevento,Di Chiara G.,,,,,5.5,,0.0,0.0,,,D,5.5
2017.0,6.0,benevento,Lazaar A.,,,,,5.0,,1.0,0.0,,,D,5.0
2017.0,6.0,benevento,Gravillon A.,,,,,5.0,,1.0,0.0,,,D,5.0
2017.0,6.0,benevento,Cataldi D.,,,,,5.5,,0.0,0.0,,,C,5.5
2017.0,6.0,benevento,Memushaj L.,,,,,5.5,,0.0,0.0,,,C,5.5
2017.0,6.0,benevento,Lombardi C.,,,,,6.0,,0.0,0.0,,,T,6.0
2017.0,6.0,benevento,Puscas G.,,,,,5.5,,0.0,0.0,,,A,5.5
2017.0,6.0,benevento,Coda M.,,,,,5.0,,1.0,0.0,,,A,5.0
2017.0,6.0,benevento,Letizia G.,,,,,5.5,,0.0,1.0,,,D,5.5
2017.0,6.0,benevento,Viola N.,,,,,2.0,,0.0,1.0,,1.0,C,5.0
2017.0,6.0,benevento,Parigini V.,,,,,5.0,,0.0,1.0,,,T,5.0
2017.0,6.0,bologna,Da Costa A.,,,,,6.5,,0.0,0.0,,,P,6.5
2017.0,6.0,bologna,Gonzalez G.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,bologna,Helander F.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,bologna,De Maio S.,,,,,5.0,,1.0,0.0,,,D,5.0
2017.0,6.0,bologna,Mbaye I.,,,,,5.5,,0.0,0.0,,,D,5.5
2017.0,6.0,bologna,Masina A.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,bologna,Donsah G.,,,1.0,,6.0,,0.0,0.0,,,C,6.5
2017.0,6.0,bologna,Pulgar E.,,,1.0,,5.0,,0.0,0.0,,,C,5.5
2017.0,6.0,bologna,Poli A.,,,1.0,,5.5,,1.0,0.0,,,C,6.0
2017.0,6.0,bologna,Verdi S.,,,,,5.0,,1.0,0.0,,,T,5.0
2017.0,6.0,bologna,Palacio R.,,,,,5.5,,0.0,0.0,,,T,5.5
2017.0,6.0,bologna,Taider S.,,,,,,,0.0,1.0,,,C,
2017.0,6.0,bologna,Okwonkwo O.,,,1.0,,9.5,1.0,0.0,1.0,,,T,6.5
2017.0,6.0,bologna,Petkovic B.,,,,,7.0,,0.0,1.0,,,A,7.0
2017.0,6.0,cagliari,Cragno A.,,,,,3.5,-2.0,0.0,0.0,,,P,5.5
2017.0,6.0,cagliari,Pisacane F.,,,,1.0,4.0,,0.0,0.0,,,D,5.0
2017.0,6.0,cagliari,Miangue S.,,,,,5.0,,0.0,0.0,,,D,5.0
2017.0,6.0,cagliari,Andreolli M.,,,,,5.0,,0.0,0.0,,,D,5.0
2017.0,6.0,cagliari,Padoin S.,,,,,5.5,,1.0,0.0,,,C,5.5
2017.0,6.0,cagliari,Dessena D.,,,,,5.0,,1.0,0.0,,,C,5.0
2017.0,6.0,cagliari,Ionita A.,,,,,5.5,,0.0,0.0,,,C,5.5
2017.0,6.0,cagliari,Barella N.,,,,,5.0,,1.0,0.0,,,C,5.0
2017.0,6.0,cagliari,Joao Pedro ,,,,,5.0,,0.0,0.0,,,T,5.0
2017.0,6.0,cagliari,Sau M.,,,,,5.5,,0.0,0.0,,,A,5.5
2017.0,6.0,cagliari,Giannetti N.,,,,,6.0,,0.0,0.0,,,A,6.0
2017.0,6.0,cagliari,Cigarini L.,,,,,5.0,,0.0,1.0,,,C,5.0
2017.0,6.0,cagliari,Farago P.,,,,,5.0,,0.0,1.0,,,C,5.0
2017.0,6.0,cagliari,Cossu A.,,,,,5.0,,0.0,1.0,,,T,5.0
2017.0,6.0,chievo,Sorrentino S.,,,,,6.0,,0.0,0.0,,,P,6.0
2017.0,6.0,chievo,Gamberini A.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,6.0,chievo,Tomovic N.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,chievo,Cacciatore F.,1.0,,,,8.0,,0.0,0.0,,,D,7.0
2017.0,6.0,chievo,Dainelli D.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,6.0,chievo,Castro L.,,,1.0,,6.0,,0.0,0.0,,,C,6.5
2017.0,6.0,chievo,Radovanovic I.,,,,,6.0,,0.0,0.0,,,C,6.0
2017.0,6.0,chievo,Rigoni N.,,,,,6.0,,1.0,0.0,,,C,6.0
2017.0,6.0,chievo,Birsa V.,,,,,6.0,,1.0,0.0,,,T,6.0
2017.0,6.0,chievo,Pucciarelli M.,,,,,6.5,,1.0,0.0,,,A,6.5
2017.0,6.0,chievo,Inglese R.,,,,,10.0,1.0,0.0,0.0,,,A,7.0
2017.0,6.0,chievo,Hetemaj P.,1.0,,1.0,,7.0,,0.0,1.0,,,C,6.5
2017.0,6.0,chievo,Garritano L.,,,,,,,0.0,1.0,,,T,
2017.0,6.0,chievo,Stepinski M.,,,,,10.0,1.0,0.0,1.0,,,A,7.0
2017.0,6.0,crotone,Cordaz A.,,,,,6.5,,0.0,0.0,,,P,6.5
2017.0,6.0,crotone,Ceccherini F.,,,,,5.5,,0.0,0.0,,,D,5.5
2017.0,6.0,crotone,Martella B.,,,,,6.0,,1.0,0.0,,,D,6.0
2017.0,6.0,crotone,Ajeti A.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,6.0,crotone,Sampirisi M.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,6.0,crotone,Barberis A.,,,,,6.0,,0.0,0.0,,,C,6.0
2017.0,6.0,crotone,Rohden M.,,,,,11.0,1.0,0.0,0.0,,,C,7.0
2017.0,6.0,crotone,Mandragora R.,,,,,11.5,1.0,0.0,0.0,,,C,7.5
2017.0,6.0,crotone,Stoian A.,,,,,6.5,,1.0,0.0,,,T,6.5
2017.0,6.0,crotone,Tumminello M.,,,,,,,1.0,0.0,,,A,
2017.0,6.0,crotone,Trotta M.,1.0,,,,7.5,,0.0,0.0,,,A,6.5
2017.0,6.0,crotone,Faraoni D.,,,,,6.0,,0.0,1.0,,,D,6.0
2017.0,6.0,crotone,Nalini A.,,,,,6.0,,0.0,1.0,,,T,6.0
2017.0,6.0,crotone,Simy ,,,,,5.5,,0.0,1.0,,,A,5.5
2017.0,6.0,fiorentina,Sportiello M.,,,,,9.5,-1.0,0.0,0.0,1.0,,P,7.5
2017.0,6.0,fiorentina,Pezzella G.,,,,,5.0,,0.0,0.0,,,D,5.0
2017.0,6.0,fiorentina,Biraghi C.,,,1.0,,5.5,,1.0,0.0,,,D,6.0
2017.0,6.0,fiorentina,Laurini V.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,fiorentina,Astori D.,,,,,5.5,,0.0,0.0,,,D,5.5
2017.0,6.0,fiorentina,Sanchez C.,,,,,6.0,,0.0,0.0,,,C,6.0
2017.0,6.0,fiorentina,Veretout J.,,,,,5.5,,0.0,0.0,,,C,5.5
2017.0,6.0,fiorentina,Chiesa F.,,,1.0,,10.0,1.0,0.0,0.0,,,T,7.0
2017.0,6.0,fiorentina,Gil Dias B.,,,,,5.5,,0.0,0.0,,,T,5.5
2017.0,6.0,fiorentina,Simeone G.,,,,,6.0,,1.0,0.0,,,A,6.0
2017.0,6.0,fiorentina,Thereau C.,,,,,5.5,,1.0,0.0,,,A,5.5
2017.0,6.0,fiorentina,Olivera M.,,,,,5.5,,0.0,1.0,,,D,5.5
2017.0,6.0,fiorentina,Eysseric V.,,,,,5.5,,0.0,1.0,,,T,
2017.0,6.0,fiorentina,Babacar K.,,,,,4.0,,0.0,1.0,,,A,4.0
2017.0,6.0,genoa,Perin M.,,,,,5.0,-1.0,0.0,0.0,,,P,6.0
2017.0,6.0,genoa,Biraschi D.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,genoa,Zukanovic E.,,,1.0,,5.5,,0.0,0.0,,,D,6.0
2017.0,6.0,genoa,Rossettini L.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,6.0,genoa,Rosi A.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,genoa,Omeonga S.,,,,1.0,5.0,,0.0,0.0,,,C,6.0
2017.0,6.0,genoa,Veloso M.,,,,,6.0,,1.0,0.0,,,C,6.0
2017.0,6.0,genoa,Cofie I.,,,,,5.5,,0.0,0.0,,,C,5.5
2017.0,6.0,genoa,Laxalt D.,,,,,5.5,,1.0,0.0,,,C,5.5
2017.0,6.0,genoa,Taarabt A.,,,,1.0,5.0,,0.0,0.0,,,T,6.0
2017.0,6.0,genoa,Pellegri P.,,,,,5.0,,1.0,0.0,,,A,5.0
2017.0,6.0,genoa,Migliore L.,,,1.0,,5.5,,0.0,1.0,,,D,6.0
2017.0,6.0,genoa,Pandev G.,,,,,6.5,,0.0,1.0,,,T,6.5
2017.0,6.0,genoa,Rigoni L.,,,,,5.0,,0.0,1.0,,,T,5.0
2017.0,6.0,inter,Handanovic S.,,,,,6.5,,0.0,0.0,,,P,6.5
2017.0,6.0,inter,Skriniar M.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,inter,Dambrosio D.,,,,,11.0,1.0,0.0,0.0,,,D,6.5
2017.0,6.0,inter,Miranda J.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,inter,Dalbert H.,,,,,5.5,,0.0,0.0,,,D,5.5
2017.0,6.0,inter,Valero B.,,,,,5.0,,1.0,0.0,,,C,5.0
2017.0,6.0,inter,Brozovic M.,,,,,6.0,,1.0,0.0,,,C,6.0
2017.0,6.0,inter,Vecino M.,,,,,6.0,,0.0,0.0,,,C,6.0
2017.0,6.0,inter,Candreva A.,,,,,5.0,,1.0,0.0,,,T,5.0
2017.0,6.0,inter,Perisic I.,,,,,6.0,,0.0,0.0,,,T,6.0
2017.0,6.0,inter,Icardi M.,,,,,5.5,,0.0,0.0,,,A,5.5
2017.0,6.0,inter,Eder C.,,,,,6.5,,0.0,1.0,,,T,6.5
2017.0,6.0,inter,Karamoh Y.,,,,,6.5,,0.0,1.0,,,T,6.5
2017.0,6.0,inter,Joao Mario ,1.0,,,,7.0,,0.0,1.0,,,T,
2017.0,6.0,juventus,Buffon G.,,,,,6.5,,0.0,0.0,,,P,6.5
2017.0,6.0,juventus,Chiellini G.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,6.0,juventus,Benatia M.,,,1.0,,6.0,,0.0,0.0,,,D,6.5
2017.0,6.0,juventus,Lichtsteiner S.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,6.0,juventus,Alex Sandro ,,,,,11.5,1.0,0.0,0.0,,,D,7.0
2017.0,6.0,juventus,Matuidi B.,,,,,7.0,,1.0,0.0,,,C,7.0
2017.0,6.0,juventus,Pjanic M.,1.0,,,,12.5,1.0,0.0,0.0,,,C,7.5
2017.0,6.0,juventus,Costa D.,,,,,6.0,,0.0,0.0,,,T,6.0
2017.0,6.0,juventus,Dybala P.,,,,,14.5,2.0,0.0,0.0,,,T,7.5
2017.0,6.0,juventus,Cuadrado J.,1.0,,,,8.0,,1.0,0.0,,,T,7.0
2017.0,6.0,juventus,Mandzukic M.,,,,,6.5,,1.0,0.0,,,A,6.5
2017.0,6.0,juventus,Bentancur R.,,,,,6.0,,0.0,1.0,,,C,6.0
2017.0,6.0,juventus,Bernardeschi F.,,,,,6.0,,0.0,1.0,,,T,6.0
2017.0,6.0,juventus,Higuain G.,,,,,,,0.0,1.0,,,A,
2017.0,6.0,lazio,Strakosha T.,,,,,7.0,,0.0,0.0,,,P,7.0
2017.0,6.0,lazio,Lukaku J.,,,,,6.5,,1.0,0.0,,,D,6.5
2017.0,6.0,lazio,Radu S.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,lazio,Patric ,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,lazio,Luiz Felipe R.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,6.0,lazio,Marusic A.,,,1.0,,11.5,1.0,0.0,0.0,,,D,7.5
2017.0,6.0,lazio,Parolo M.,,,1.0,,5.5,,0.0,0.0,,,C,6.0
2017.0,6.0,lazio,Lulic S.,,,,,6.5,,0.0,0.0,,,C,6.5
2017.0,6.0,lazio,Leiva L.,,,,,6.5,,1.0,0.0,,,C,6.5
2017.0,6.0,lazio,Alberto L.,,,,,7.0,,1.0,0.0,,,T,7.0
2017.0,6.0,lazio,Immobile C.,1.0,,,,15.0,2.0,0.0,0.0,1.0,,A,8.0
2017.0,6.0,lazio,Di Gennaro D.,,,,,,,0.0,1.0,,,C,
2017.0,6.0,lazio,Murgia A.,,,,,6.0,,0.0,1.0,,,C,6.0
2017.0,6.0,lazio,Caicedo F.,,,,,6.0,,0.0,1.0,,,A,6.0
2017.0,6.0,milan,Donnarumma G.,,,1.0,,3.5,-2.0,0.0,0.0,,,P,6.0
2017.0,6.0,milan,Abate I.,,,,,4.5,,1.0,0.0,,,D,4.5
2017.0,6.0,milan,Bonucci L.,,,1.0,,4.5,,0.0,0.0,,,D,5.0
2017.0,6.0,milan,Zapata C.,,,,,4.0,,0.0,0.0,,,D,4.0
2017.0,6.0,milan,Rodriguez R.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,milan,Romagnoli A.,,,,,5.5,,0.0,0.0,,,D,5.5
2017.0,6.0,milan,Biglia L.,,,,,5.5,,0.0,0.0,,,C,5.5
2017.0,6.0,milan,Kessie F.,,,,,4.0,,0.0,0.0,,,C,4.0
2017.0,6.0,milan,Bonaventura G.,,,,,4.5,,1.0,0.0,,,T,4.5
2017.0,6.0,milan,Suso J.,,,,,4.5,,1.0,0.0,,,T,4.5
2017.0,6.0,milan,Kalinic N.,,,,,5.5,,0.0,0.0,,,A,5.5
2017.0,6.0,milan,Borini F.,,,,,,,0.0,1.0,,,T,
2017.0,6.0,milan,Calhanoglu H.,,,,,,,0.0,1.0,,,T,
2017.0,6.0,milan,Cutrone P.,,,,,,,0.0,1.0,,,A,
2017.0,6.0,napoli,Reina P.,,,,,3.0,-2.0,0.0,0.0,,,P,5.0
2017.0,6.0,napoli,Koulibaly K.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,napoli,Ghoulam F.,1.0,,,,13.0,1.0,0.0,0.0,,,D,7.5
2017.0,6.0,napoli,Hysaj E.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,napoli,Maksimovic N.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,napoli,Hamsik M.,,,,,5.5,,1.0,0.0,,,C,5.5
2017.0,6.0,napoli,Zielinski P.,,,,,5.5,,1.0,0.0,,,C,5.5
2017.0,6.0,napoli,Diawara A.,,,,,5.0,,0.0,0.0,,,C,5.0
2017.0,6.0,napoli,Mertens D.,,,,,5.5,,1.0,0.0,,,T,5.5
2017.0,6.0,napoli,Insigne L.,,,1.0,,10.0,1.0,0.0,0.0,,,T,7.0
2017.0,6.0,napoli,Callejon J.,1.0,,,,11.5,1.0,0.0,0.0,,,T,7.0
2017.0,6.0,napoli,Rog M.,,,,,6.0,,0.0,1.0,,,C,6.0
2017.0,6.0,napoli,Allan M.,,,,,6.0,,0.0,1.0,,,C,6.0
2017.0,6.0,napoli,Milik A.,,,,,6.0,,0.0,1.0,,,A,6.0
2017.0,6.0,roma,Alisson ,,,,,5.5,-1.0,0.0,0.0,,,P,6.5
2017.0,6.0,roma,Kolarov A.,,,,,6.0,,1.0,0.0,,,D,6.0
2017.0,6.0,roma,Fazio F.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,6.0,roma,Florenzi A.,,,,,6.0,,1.0,0.0,,,D,6.0
2017.0,6.0,roma,Manolas K.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,roma,Nainggolan R.,1.0,,,,8.0,,0.0,0.0,,,C,7.0
2017.0,6.0,roma,Strootman K.,,,,,6.0,,0.0,0.0,,,C,6.0
2017.0,6.0,roma,De Rossi D.,,,,,6.5,,0.0,0.0,,,C,6.5
2017.0,6.0,roma,El Shaarawy S.,,,,,14.5,2.0,0.0,0.0,,,T,7.5
2017.0,6.0,roma,Perotti D.,,,,,3.5,,0.0,0.0,,1.0,T,6.5
2017.0,6.0,roma,Dzeko E.,1.0,,,,11.0,1.0,1.0,0.0,,,A,7.0
2017.0,6.0,roma,Moreno H.,,,,,5.5,,0.0,1.0,,,D,5.5
2017.0,6.0,roma,Peres B.,,,,,,,0.0,1.0,,,D,
2017.0,6.0,roma,Defrel G.,,,,,5.5,,0.0,1.0,,,A,5.5
2017.0,6.0,sampdoria,Puggioni C.,,,,,6.5,,0.0,0.0,,,P,6.5
2017.0,6.0,sampdoria,Ferrari G.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,sampdoria,Silvestre M.,,,,,6.0,,0.0,0.0,,,D,6.0
2017.0,6.0,sampdoria,Bereszynski B.,,,,,7.0,,0.0,0.0,,,D,7.0
2017.0,6.0,sampdoria,Strinic I.,,,,,6.5,,0.0,0.0,,,D,6.5
2017.0,6.0,sampdoria,Praet D.,,,,,7.0,,1.0,0.0,,,C,7.0
2017.0,6.0,sampdoria,Barreto E.,,,,,6.5,,0.0,0.0,,,C,6.5
2017.0,6.0,sampdoria,Torreira L.,,,,,7.5,,1.0,0.0,,,C,7.5
2017.0,6.0,sampdoria,Ramirez G.,,,,,7.0,,1.0,0.0,,,T,7.0
2017.0,6.0,sampdoria,Zapata D.,,,,,10.5,1.0,0.0,0.0,,,A,7.5
2017.0,6.0,sampdoria,Quagliarella F.,,,,,6.0,,0.0,0.0,,,A,6.0
2017.0,6.0,sampdoria,Verre V.,,,,,,,0.0,1.0,,,C,
2017.0,6.0,sampdoria,Capezzi L.,,,,,,,0.0,1.0,,,C,
